3528,9935,14,47,1,20271
3783,4849,26,14,1,38119
8273,5423,3,11,1,4324
5874,292,17,11,1,25439
9116,5204,3,13,1,4963
2173,6278,24,11,1,35799
1898,5021,7,13,1,10980
4481,1665,2,47,1,4169
7684,576,2,11,1,4094
6488,8064,25,11,1,37099
8243,3193,12,11,1,18485
1084,3738,2,11,1,4129
8401,3836,2,11,1,4238
8273,5408,3,11,1,4332
9435,2978,2,20,1,3573
9523,5808,21,14,1,30262
3683,3583,17,11,1,25132
3573,10011,18,13,1,26725
6056,3290,14,11,1,21299
5666,5788,7,11,1,10959
7967,9485,15,13,1,22753
1382,7450,3,14,1,5411
1967,6648,10,15,1,15689
6078,962,13,11,1,19788
1250,1269,1,11,1,2152
9160,4459,24,11,1,35528
2384,2907,5,13,1,8043
6078,586,19,11,1,28153
9497,8798,6,14,1,9133
6950,5379,20,13,1,29974
1567,7678,29,11,1,42515
4904,4984,20,13,1,29397
4793,5414,8,11,1,12838
8870,4773,15,11,1,22917
1084,1492,12,11,1,18416
1430,8306,4,13,1,6586
7466,8417,7,14,1,10978
4091,10028,11,13,1,17165
1749,6981,25,13,1,36989
9936,10120,5,11,1,8526
6234,8785,26,11,1,38793
4982,7656,28,11,1,41324
5174,5089,4,15,1,6628
3234,8001,13,11,1,19256
1178,5563,0,11,1,778
5244,9156,1,14,1,2287
4485,5997,19,11,1,28238
3683,9055,17,11,1,25137
5805,9216,13,15,1,19974
6475,7583,18,13,1,27059
357,1737,13,13,1,19880
9734,6103,1,11,1,2645
8360,5172,29,11,1,42376
4904,1091,15,11,1,22801
3464,2564,13,11,1,19351
4897,1009,22,13,1,32159
181,6943,12,11,1,18070
5608,216,21,11,1,31405
8870,864,17,11,1,25519
1538,999,26,11,1,38352
2573,776,24,11,1,35584
2361,10168,3,14,1,5722
9105,8279,8,11,1,12662
3411,4153,7,47,1,11195
7696,7089,5,14,1,8573
6589,6316,3,14,1,4944
219,4167,22,47,1,32353
1973,9296,5,11,1,8404
4904,4317,14,11,1,21324
3046,3583,17,11,1,25853
3798,10052,10,23,1,15820
7653,9878,7,14,1,11073
2586,7879,20,32,1,29421
8501,9376,8,11,1,12317
2736,4711,6,11,1,9779
4797,6238,9,11,1,14369
8790,5379,5,13,1,8432
2695,7156,22,47,1,32291
3783,4591,0,32,1,974
549,1067,5,11,1,8004
2736,6841,5,13,1,8456
6504,2212,14,11,1,21520
6093,6846,8,11,1,12850
8825,5182,0,15,1,1095
7483,8130,11,14,1,15865
183,7348,5,13,1,8373
5431,9864,1,11,1,2600
6847,8350,4,11,1,6989
2598,7832,28,14,1,41594
8266,2772,15,11,1,22824
3683,6819,29,11,1,42633
604,2883,15,11,1,22906
861,9477,1,15,1,2476
9779,869,26,11,1,38830
5874,2833,17,13,1,25497
4108,6569,7,11,1,11124
1162,5203,4,14,1,6677
1697,4760,3,11,1,5515
3974,1354,2,11,1,3547
9362,4493,2,15,1,4266
1213,2244,28,14,1,41423
1414,4515,6,11,1,9889
1623,4441,14,11,1,20730
4982,7273,17,11,1,25724
7621,679,25,11,1,37093
4661,4685,1,11,1,2098
4238,1199,3,14,1,5398
219,6472,7,13,1,10587
8870,6255,14,11,1,20975
2586,3736,1,20,1,2076
7621,4517,29,11,1,42951
6862,9832,21,14,1,30323
5960,9898,17,14,1,25219
4353,8134,21,14,1,30710
5081,8704,7,11,1,10978
7967,4875,19,15,1,28713
3683,777,25,11,1,36621
6653,7596,7,13,1,10544
181,2500,20,11,1,30112
7059,2122,23,11,1,33954
2100,1067,20,11,1,29303
7616,2993,28,11,1,41236
4905,429,17,11,1,25789
9383,6021,16,47,1,23763
6454,1070,15,14,1,22171
7216,7265,2,11,1,3319
2746,4801,13,11,1,20007
1178,7722,15,11,1,22694
7653,3001,3,14,1,5571
9739,703,2,11,1,4050
5675,7533,4,47,1,7140
7408,3551,14,14,1,21004
3086,2576,15,11,1,22942
6089,7666,22,11,1,32157
181,4975,26,11,1,38684
1852,10289,25,14,1,37273
1973,9160,4,14,1,5778
5207,10284,15,11,1,22233
5996,7434,13,23,1,19050
234,1211,4,20,1,6866
1250,4061,1,11,1,2237
8870,8071,17,11,1,25204
628,4703,10,11,1,15589
9734,5706,10,11,1,15291
2843,10028,10,13,1,15619
4388,9042,11,11,1,16763
25,737,1,11,1,2698
6358,7632,4,11,1,5798
5996,6340,28,23,1,41691
230,1433,1,11,1,2442
7693,9506,10,11,1,15159
99,5184,15,14,1,22928
816,5883,14,11,1,21529
2756,6331,8,11,1,12691
8501,1880,15,11,1,22666
6950,5773,20,13,1,29976
211,5708,7,11,1,10540
7044,9330,3,13,1,5402
1084,7551,2,11,1,3733
1697,3510,8,13,1,12325
25,7295,15,11,1,22441
6847,3216,12,11,1,18469
6369,4618,12,13,1,17979
1717,5864,15,11,1,22952
3783,1190,7,14,1,11143
3283,6329,22,11,1,32772
4876,6731,4,14,1,6864
4564,4608,23,11,1,34004
8366,5773,17,13,1,25145
3573,8819,4,15,1,6887
549,8686,15,11,1,22681
497,139,28,11,1,41105
2159,6878,26,13,1,37900
794,3542,21,11,1,30266
189,6007,2,11,1,4177
3798,2820,24,32,1,35867
5735,880,1,11,1,2219
657,4088,15,11,1,21769
7483,3820,1,47,1,2515
3155,1544,8,14,1,12733
2100,5791,28,11,1,41416
4388,1148,3,11,1,5660
2173,5723,15,13,1,22716
8890,9745,3,11,1,5723
1195,3221,25,11,1,36762
1633,5602,1,13,1,2529
5560,974,7,11,1,11314
8716,5440,17,11,1,25767
6793,10179,7,11,1,11206
1844,307,0,11,1,1326
2224,1145,0,11,1,504
7616,8001,29,11,1,42376
467,1360,22,11,1,32471
1397,173,26,11,1,38152
135,6676,1,14,1,1961
8425,10028,10,13,1,15075
3600,1448,18,11,1,27170
9741,3666,23,11,1,34267
9439,9354,16,11,1,23602
5874,1104,0,11,1,1407
6679,754,29,11,1,42700
231,2221,5,11,1,8510
8243,4167,22,47,1,32552
4485,2820,17,13,1,24967
7175,4457,0,11,1,1299
816,9866,20,11,1,30116
4388,9761,1,11,1,2203
6015,2858,7,1,1,11115
2100,2865,29,11,1,42299
9451,9239,1,32,1,2411
4797,7663,15,11,1,22208
2854,9612,15,32,1,22600
1898,6868,5,13,1,7726
7657,8413,2,11,1,3662
9439,3581,16,11,1,23594
1973,6528,6,11,1,9592
84,2768,3,32,1,5569
230,4332,13,11,1,19248
6358,4667,4,11,1,5802
9146,4132,14,11,1,21193
9146,6194,19,11,1,28132
1973,696,5,11,1,7923
7627,8134,6,14,1,10018
5840,3621,25,13,1,36842
8116,3838,2,13,1,4139
4485,5997,6,11,1,9977
1898,5256,4,14,1,6282
3783,8585,3,32,1,5301
3234,8679,10,11,1,14939
5777,10165,1,14,1,1477
4912,5172,19,11,1,28756
5925,6915,2,11,1,3692
6234,3699,13,11,1,18818
5985,7410,17,15,1,25105
1160,4494,8,14,1,12255
8005,6810,0,47,1,827
5831,7375,28,11,1,40840
6116,3699,12,11,1,18287
1821,6623,18,11,1,26551
7059,1914,1,14,1,1468
6078,727,10,11,1,15091
5254,5922,28,14,1,40802
2224,5465,8,11,1,12552
6891,5762,17,32,1,25845
4353,2642,15,14,1,22070
9739,6311,1,11,1,2672
2805,1816,23,11,1,33681
6315,1231,2,15,1,3600
6847,3093,29,47,1,43194
8005,7898,3,32,1,5033
181,5192,23,11,1,33129
8303,8253,9,32,1,13989
7255,9862,6,14,1,9946
6679,4170,19,47,1,28183
3155,2890,14,14,1,21400
8243,4167,13,47,1,19978
816,1478,18,11,1,27096
3650,8785,23,11,1,34257
1786,1557,11,20,1,16820
5982,1573,19,11,1,28473
2576,7238,19,11,1,28525
3772,9472,2,13,1,3643
3388,9657,8,11,1,12846
7255,6194,1,11,1,2137
9026,5690,10,32,1,14431
2746,7577,25,13,1,37183
7035,3535,9,14,1,13891
1962,6702,7,11,1,11079
181,7632,20,11,1,30112
6074,7403,10,11,1,15603
8243,6175,23,11,1,34252
8890,1422,3,11,1,5719
181,1359,19,11,1,27964
5990,8378,2,23,1,3144
9911,5237,28,11,1,41041
5710,9021,1,11,1,2083
7693,8889,15,47,1,22256
8716,3581,17,11,1,25776
1832,6665,1,13,1,2125
2457,8064,29,11,1,42931
4072,7273,14,11,1,21483
6078,2408,18,11,1,26908
3960,5398,5,11,1,7637
9362,5160,2,14,1,3649
5995,4851,22,1,1,32751
6847,9724,7,11,1,10682
6369,1482,23,11,1,34107
3234,5070,11,11,1,17175
4982,5408,28,11,1,41310
7616,6196,29,11,1,42392
2100,7504,4,47,1,6851
8425,7596,14,13,1,21142
8266,5839,15,11,1,22865
7483,7092,0,14,1,919
2773,727,16,11,1,23881
8605,4265,17,13,1,25234
1382,8335,10,12,1,15541
8605,1759,0,13,1,1189
6056,6026,23,47,1,34098
904,2620,4,15,1,6592
4912,5714,4,11,1,6522
7831,1165,4,11,1,7054
9383,9260,20,47,1,29648
3858,3488,5,32,1,7840
3192,2334,22,47,1,32711
399,2998,19,15,1,28208
9497,1564,13,14,1,19771
2403,1718,16,11,1,23765
1322,8698,12,11,1,18696
9854,7227,5,14,1,8460
1717,7403,8,11,1,12726
7638,7232,21,13,1,31463
6060,4385,6,13,1,9871
8266,959,14,11,1,21344
2165,9754,26,14,1,38374
153,8115,4,13,1,6879
4485,980,6,11,1,9913
5205,2058,15,13,1,22360
1898,4370,18,11,1,27036
9951,2522,7,11,1,10638
8005,4375,14,11,1,20695
3798,5019,11,32,1,16530
6056,5269,23,47,1,33950
3573,4800,4,15,1,6930
4101,7095,2,11,1,4120
2457,6141,23,13,1,33909
7812,4983,15,13,1,22240
272,1359,24,11,1,35363
399,7084,3,14,1,4766
7653,9558,14,14,1,21176
230,7262,18,11,1,27252
1567,7656,29,11,1,42490
1178,9466,1,11,1,2657
7059,6552,21,11,1,30828
3388,614,7,11,1,11097
5253,4091,6,14,1,8897
1414,5952,20,11,1,29969
4485,3175,4,13,1,7104
2457,7711,27,11,1,39693
5174,4337,10,22,1,15104
5560,624,22,11,1,32149
2403,624,17,11,1,25849
4797,4366,9,11,1,12986
8243,9400,3,11,1,5609
5805,2128,0,14,1,82
6116,7375,9,11,1,13653
3132,7658,5,11,1,8496
5710,3220,0,11,1,1252
8243,4643,27,13,1,39652
8273,4281,2,13,1,4128
728,4296,26,11,1,38757
9779,9529,5,11,1,8512
6078,714,10,11,1,15200
3865,2753,2,47,1,3816
228,7834,15,14,1,21686
5710,6820,0,11,1,1308
153,1085,21,11,1,31470
806,9532,12,11,1,18636
806,5210,0,13,1,1046
7657,9069,0,11,1,740
4982,1405,28,11,1,41295
9439,3239,16,11,1,23583
2843,1206,10,14,1,15052
7791,7437,6,11,1,9353
2057,9087,15,11,1,22969
2057,3172,19,13,1,28479
3356,4646,17,13,1,25545
219,587,18,11,1,26912
9734,890,12,11,1,18428
5560,988,16,11,1,24144
6679,3175,12,13,1,18323
3046,8978,16,13,1,24293
6237,6931,6,12,1,8756
357,627,2,11,1,2894
2756,6623,29,11,1,42817
1717,1187,0,14,1,881
2323,4301,27,12,1,40091
9734,6103,18,11,1,27175
8243,8396,18,11,1,27092
4485,3116,6,32,1,10020
56,2433,16,13,1,23321
9568,6375,5,20,1,7729
8836,1903,2,14,1,3887
4982,4132,29,11,1,42764
662,3507,13,13,1,20004
767,824,16,14,1,23755
728,4975,16,11,1,24178
6930,6344,5,15,1,8023
728,5427,24,11,1,35642
231,6194,5,11,1,7736
9146,3211,19,11,1,28124
7778,5034,2,11,1,4066
3192,10023,13,11,1,19847
1896,3376,11,14,1,16702
2980,4063,17,14,1,25441
7483,1544,10,14,1,15685
1973,1780,6,11,1,9604
1456,3446,24,47,1,35822
1973,9300,0,11,1,739
4574,4682,2,11,1,4209
4564,868,28,11,1,41709
4485,877,29,11,1,42411
4108,10235,7,14,1,10209
9846,3399,2,14,1,3573
1319,10099,11,11,1,16698
549,9721,15,11,1,22674
25,789,15,11,1,22889
3411,6020,10,47,1,15565
181,974,25,11,1,37225
3808,10036,24,13,1,35731
4951,9813,12,11,1,18034
4108,3688,26,14,1,38584
1084,6266,8,11,1,12172
7570,1478,19,11,1,27826
6078,2050,15,11,1,22320
6369,8149,20,11,1,29393
8790,3854,14,13,1,21549
8266,833,14,11,1,21357
4485,1358,25,11,1,36446
9510,5809,24,11,1,35919
549,8469,2,14,1,3568
2384,7092,0,14,1,229
3034,7985,13,12,1,19832
9648,9204,5,15,1,8159
3798,5019,11,0,1,17135
2384,4422,0,13,1,776
4238,3433,13,14,1,19951
4982,4562,27,47,1,40199
5666,459,4,14,1,6926
9226,4570,6,32,1,9447
9775,1365,12,13,1,17448
3683,10028,10,13,1,15012
256,4684,12,14,1,17989
5982,5427,19,11,1,28482
525,747,23,11,1,33171
7684,576,2,11,1,3995
4564,7403,21,11,1,31003
1162,6704,4,14,1,5821
7621,9354,29,11,1,42918
1728,2458,18,13,1,27213
7133,4869,12,14,1,18212
2053,9761,28,11,1,41088
181,5740,11,13,1,17207
4464,9968,14,47,1,20917
6891,4281,24,32,1,35305
7812,2417,15,13,1,22267
9739,1882,13,11,1,19808
3573,845,20,11,1,28801
7812,9289,6,11,1,9759
2576,8170,6,11,1,9707
9656,7733,25,14,1,37293
8790,9510,22,11,1,33034
1080,8416,8,11,1,12754
7216,9021,1,11,1,2821
3960,3865,28,13,1,40871
8303,3105,10,32,1,15764
2100,6533,1,11,1,2224
8243,6949,26,11,1,38756
816,6266,14,11,1,21505
9798,6461,8,11,1,12468
3356,3877,29,13,1,42749
5675,3707,4,15,1,6386
5500,6267,10,11,1,14415
938,4973,13,11,1,19891
3046,9239,29,32,1,43065
2576,5701,22,13,1,32476
816,9417,18,11,1,26953
6089,8009,27,11,1,39590
5675,1718,14,11,1,21292
8274,2500,0,11,1,1069
4904,7856,14,47,1,21218
8290,6025,29,47,1,42558
7281,3130,8,32,1,12014
6369,1881,23,11,1,33900
2057,3877,29,13,1,42767
5666,9055,16,11,1,23704
9798,697,14,11,1,20739
8850,2406,13,11,1,19861
4388,1389,15,13,1,22833
718,8704,15,11,1,21624
628,8675,9,11,1,14355
1786,6321,4,14,1,6937
9798,787,8,11,1,12332
8870,8077,18,11,1,26815
6528,9762,18,11,1,26664
211,2851,0,11,1,1136
236,5784,1,11,1,2619
9095,8889,6,47,1,9236
9739,1346,2,11,1,4057
8126,7693,20,11,1,29680
9846,8461,25,14,1,36752
5874,7678,11,11,1,16628
2432,613,20,11,1,29778
8628,4220,11,11,1,17126
8981,9380,1,14,1,1857
7651,1527,3,11,1,5340
1936,2136,29,11,1,42270
549,8224,10,47,1,15542
1898,6915,4,11,1,6213
5608,5048,1,11,1,2325
8119,3571,29,11,1,43017
6234,3049,17,11,1,25893
497,8798,0,14,1,29
9497,465,28,45,1,41032
135,9481,4,14,1,6963
399,8763,19,14,1,27839
5024,7284,0,11,1,898
56,5720,16,13,1,23357
7216,6934,3,11,1,5269
6358,10256,5,11,1,7916
5707,9498,2,13,1,3640
3650,5192,25,11,1,36124
189,3975,23,11,1,34246
3086,3164,13,13,1,19936
8870,2778,17,11,1,25168
7216,6331,2,11,1,3555
5805,3903,0,14,1,899
549,1650,11,47,1,16399
2854,6079,3,32,1,5310
7651,7375,1,11,1,2495
1430,8443,0,11,1,818
5939,8830,8,11,1,12386
1023,6724,1,20,1,2629
7681,2053,24,11,1,35697
211,945,12,11,1,18650
5735,727,15,11,1,22892
7657,6216,0,11,1,654
1697,5358,11,13,1,17047
4655,8962,23,13,1,34263
1898,4667,16,11,1,24139
1379,8304,23,13,1,33989
4101,4095,11,11,1,16963
2457,8064,29,11,1,42838
3732,1120,25,23,1,36489
5675,4229,15,11,1,22792
7216,9986,1,11,1,2489
2403,8953,16,11,1,23815
1898,5740,3,13,1,5595
2773,632,12,11,1,17746
181,1839,20,11,1,29981
9155,1117,0,11,1,731
5840,8471,5,15,1,7882
272,754,4,11,1,6483
3388,3705,1,11,1,2295
2173,590,24,11,1,35705
7191,2784,15,11,1,22677
9734,3830,4,11,1,6908
4481,4646,29,13,1,42295
816,5516,19,11,1,28429
7687,7104,21,14,1,30302
1319,4609,4,11,1,6521
6136,8175,5,20,1,7743
3356,2775,16,13,1,24247
4797,1879,10,11,1,14980
8119,3220,29,11,1,41848
5735,10322,27,47,1,40192
5840,6801,6,47,1,8706
1716,3190,25,14,1,36982
4457,8726,15,11,1,22059
6060,549,22,11,1,32667
5174,3665,0,13,1,1060
599,1919,25,11,1,37058
6358,5427,1,11,1,2246
7684,353,1,11,1,2095
135,29,15,11,1,22920
8360,877,8,11,1,12601
7408,6639,1,11,1,2513
9636,2394,5,32,1,8282
7687,7423,2,14,1,2957
4905,9739,28,14,1,40778
256,7814,2,14,1,3090
7625,1974,2,15,1,2893
1538,598,10,11,1,15617
6652,4043,1,14,1,2873
5707,3407,14,13,1,21558
7625,6625,12,15,1,18647
9510,3233,20,11,1,30135
8790,4167,13,47,1,20084
6488,7265,21,11,1,31469
1697,7596,4,13,1,7045
7570,2153,15,11,1,22869
816,4369,19,11,1,28658
1716,7654,6,14,1,9318
4481,8498,13,11,1,19528
6364,6338,7,13,1,10897
718,5021,14,13,1,21594
6078,877,21,11,1,30955
1967,1966,1,15,1,2868
4964,6293,3,15,1,5548
1430,6528,12,11,1,18052
4091,9971,3,32,1,5289
5608,2500,8,11,1,12872
3464,4682,5,11,1,8012
6481,8454,17,11,1,25702
794,9376,14,11,1,21017
588,2659,1,15,1,2393
3361,5138,3,11,1,5586
3361,3361,13,14,1,19385
5777,9822,6,14,1,9643
3044,1109,19,32,1,28560
3132,3912,5,11,1,8492
7035,5211,20,15,1,29645
5207,3896,22,11,1,32545
8644,662,0,11,1,1259
3573,1370,14,13,1,21011
5703,6724,2,20,1,2912
6237,3031,11,15,1,15925
4912,6091,4,11,1,7191
3528,9340,13,13,1,19601
4912,3175,3,13,1,5435
3192,5338,13,13,1,19908
219,4229,25,11,1,37306
1084,5864,9,11,1,13915
211,8113,12,11,1,18479
794,9275,1,47,1,1454
718,3172,10,13,1,14435
2432,7487,28,47,1,41178
5024,4570,1,32,1,2361
8273,8100,1,11,1,1462
1697,3525,3,13,1,5710
3808,7608,22,13,1,32740
1786,3172,14,13,1,21409
7059,9407,16,11,1,23972
6078,587,8,11,1,12631
2887,9187,11,14,1,16768
8870,8045,12,11,1,18143
8644,750,0,11,1,705
4564,909,28,11,1,41211
3602,7259,17,11,1,25850
228,2445,25,13,1,36776
8981,2251,1,13,1,2741
2887,6589,17,11,1,25555
3683,3877,21,13,1,30876
3034,7017,6,14,1,10061
3188,3593,11,14,1,17164
8870,6266,17,11,1,25778
2576,5333,4,11,1,6892
2224,3717,1,14,1,2581
4793,4594,0,47,1,933
7616,9354,29,11,1,42421
1195,6002,3,14,1,5143
6488,6820,21,11,1,31459
5294,5392,3,11,1,5414
9510,8001,29,11,1,42659
2756,1770,8,11,1,12734
3351,7331,11,11,1,16877
7321,7680,8,20,1,12702
1623,6266,5,11,1,8550
4238,7016,0,15,1,1365
4091,6461,20,11,1,29685
8716,6183,27,11,1,40276
5995,9447,21,1,1,31541
9739,5379,9,13,1,14291
2980,2539,7,11,1,10847
7791,10173,6,11,1,9346
8644,5865,0,11,1,1328
6504,6944,7,11,1,11420
7216,1876,22,11,1,32685
2502,10315,12,47,1,18040
9459,10157,4,15,1,6656
8376,5760,14,13,1,20703
2159,7595,21,13,1,31201
6475,5338,8,13,1,12751
9775,9113,23,11,1,33906
8274,4790,0,11,1,1036
5088,1725,16,13,1,24090
19,4876,2,13,1,3790
56,4629,22,13,1,32996
4982,9442,15,11,1,22832
3865,5999,3,35,1,4752
1749,4059,17,14,1,24989
5824,9167,10,35,1,15655
7483,4131,15,15,1,22967
3411,6949,0,11,1,755
7216,999,3,11,1,4900
3798,8304,12,0,1,18107
183,7022,2,20,1,3775
816,2184,15,11,1,22877
3798,7971,16,23,1,23752
662,4605,24,32,1,35870
4797,5025,0,11,1,804
5939,7699,15,11,1,22203
2159,7231,27,13,1,39744
9146,8750,19,11,1,28545
9459,9204,4,15,1,6317
806,8822,2,20,1,3565
549,3457,26,47,1,38393
8366,6938,19,11,1,28569
234,4685,8,11,1,12392
4564,6103,28,11,1,41724
9468,5471,4,15,1,6614
9439,1880,16,11,1,23606
9739,9250,11,47,1,17232
7269,8251,13,32,1,19497
7812,1977,4,14,1,6610
2403,8009,12,11,1,18103
3034,2866,21,12,1,31181
181,9467,29,11,1,42271
8274,10036,7,13,1,10692
4205,3571,2,11,1,4166
7681,1948,20,13,1,29552
3046,7196,25,11,1,37229
6369,7283,23,11,1,33706
5996,1550,26,23,1,38722
8859,9021,8,11,1,12088
5560,890,13,11,1,20048
6060,9289,6,11,1,9838
211,2314,0,11,1,1202
3573,8953,29,11,1,43072
9459,2662,0,13,1,931
211,8306,4,13,1,7028
9146,2820,10,13,1,15185
3351,8453,17,11,1,25463
1025,9907,1,14,1,2499
9798,4217,15,11,1,22196
56,4983,16,13,1,23269
6369,10110,24,11,1,35186
8628,9088,18,11,1,26662
1728,9761,22,11,1,32554
2616,9724,9,11,1,14027
1567,4740,27,11,1,40101
1430,8306,5,13,1,8341
9105,705,8,11,1,12645
4205,1616,2,13,1,3597
9741,3666,2,11,1,3598
8870,6816,16,11,1,24226
9775,7302,27,11,1,40085
1641,2958,29,11,1,42528
3865,8904,2,32,1,3810
8303,4365,2,13,1,3906
9383,4517,27,11,1,39689
1697,5237,8,11,1,12832
5495,448,6,11,1,9780
6652,7427,5,14,1,7962
7812,6816,3,11,1,5424
8273,731,11,11,1,17096
3351,1881,14,11,1,21054
1025,8102,7,14,1,10121
9435,2763,3,32,1,4852
5710,7265,4,11,1,7088
8628,10051,13,13,1,19826
5840,3742,12,21,1,17344
1025,8459,5,15,1,8015
4982,5423,15,11,1,22754
1319,7636,29,11,1,42721
550,7196,0,11,1,1224
231,3201,5,11,1,7738
5874,10129,1,11,1,2119
9637,731,2,11,1,3562
3464,6331,7,11,1,11100
6452,6679,4,13,1,6605
8870,1576,12,11,1,18497
183,4949,14,32,1,20765
6454,5614,20,14,1,29651
2432,549,22,11,1,32701
6653,8338,13,11,1,20026
7216,8280,20,11,1,29551
4982,9656,2,11,1,4112
525,3080,2,13,1,3312
7216,8684,2,11,1,4220
816,4085,15,11,1,22992
6315,4579,14,32,1,21450
1322,8304,1,13,1,2233
2165,4876,1,13,1,2029
7033,7362,22,11,1,32770
4655,5192,24,11,1,35788
214,7049,18,15,1,26805
1322,8306,16,13,1,23792
211,7971,0,13,1,464
4574,2861,10,11,1,14916
6589,3717,2,14,1,3543
4564,900,15,11,1,22499
1821,8271,20,11,1,29552
7778,2179,7,11,1,10863
5995,4728,14,1,1,21437
7216,1442,4,11,1,6295
1821,3201,16,11,1,24038
211,9260,11,47,1,17138
6078,877,12,11,1,17937
4951,9433,29,14,1,42829
1852,6203,25,12,1,36742
7696,5524,0,14,1,1363
6244,5978,2,14,1,2886
9936,2946,5,11,1,8555
2457,5887,29,11,1,42731
6060,8659,4,13,1,7020
497,532,3,11,1,4322
1080,7481,1,47,1,2806
181,4790,15,11,1,22793
3808,3877,24,13,1,35868
4904,6150,4,11,1,6581
7638,948,16,11,1,24305
3411,10128,8,11,1,12918
9775,4327,3,11,1,5632
219,1078,12,11,1,18607
7059,4292,21,11,1,30838
7216,9986,2,11,1,4206
2756,4360,15,11,1,22767
3527,5997,13,11,1,19881
6652,8620,10,12,1,15208
8850,7623,16,11,1,24330
823,5344,6,13,1,9691
9383,8492,28,14,1,41662
1749,6516,26,11,1,38047
234,1607,4,20,1,6903
8605,5765,19,13,1,28512
4108,8783,27,14,1,40055
2573,1706,27,11,1,39730
8274,1584,7,11,1,10847
9656,5129,14,14,1,21544
5174,6704,3,14,1,4802
2980,8716,3,11,1,5522
9362,2768,3,32,1,5083
6847,2136,8,11,1,12750
2100,9383,20,11,1,29862
8274,1437,15,11,1,22891
2980,5368,14,13,1,21394
6653,1760,4,13,1,7089
9026,2983,14,14,1,21538
2173,2923,28,11,1,41637
8274,2578,1,11,1,2519
1195,6196,1,11,1,2192
9523,4817,27,13,1,40072
6116,5788,21,11,1,30698
6335,3501,26,11,1,38706
2843,10285,8,14,1,12681
5735,644,15,11,1,22906
5840,9949,3,32,1,5209
8274,6549,12,14,1,18653
1936,4296,29,11,1,42282
5088,4558,4,47,1,6618
5205,5740,9,13,1,14128
8274,5070,7,11,1,11066
6078,3830,8,11,1,12683
1414,8124,24,11,1,35857
3683,9532,19,11,1,27984
823,5965,8,11,1,12189
3602,3193,7,11,1,10968
4091,3161,4,13,1,6478
9497,463,28,45,1,41041
6847,3216,15,11,1,22968
718,2820,10,13,1,14993
7616,9354,28,11,1,41211
7059,5054,27,11,1,39758
3351,6944,11,11,1,16883
5560,5305,9,32,1,13482
728,5423,24,11,1,35662
3046,4257,5,13,1,8576
6919,3333,25,11,1,36850
2099,7060,10,15,1,15360
897,2588,2,14,1,3838
5254,7100,28,14,1,41710
3798,4646,28,23,1,41691
4485,275,29,11,1,43180
1397,435,26,45,1,38796
718,8326,15,11,1,21624
8850,5481,7,11,1,10977
4897,5723,22,13,1,32755
1319,4821,11,11,1,16448
7687,4876,1,13,1,2281
9146,1432,3,11,1,5053
9435,3389,18,15,1,26562
7684,334,4,11,1,6888
9105,650,8,11,1,12604
1898,9414,4,11,1,6391
9146,1165,0,11,1,1229
2099,3510,21,13,1,31677
6479,413,28,11,1,41664
8870,8045,12,11,1,18391
3234,7711,25,11,1,36539
9734,1718,24,11,1,35483
1786,3008,3,14,1,5335
9911,134,10,11,1,15484
1162,4887,5,14,1,8134
4661,8489,1,11,1,2154
7657,7693,24,11,1,35448
9741,3836,2,11,1,3520
9146,1263,5,11,1,7920
1898,5854,2,11,1,3358
6136,7908,7,11,1,10723
6475,9919,16,47,1,24332
7216,6186,10,11,1,15615
5608,576,21,11,1,31441
1716,9328,25,14,1,37375
7684,328,1,11,1,2057
3361,7036,11,14,1,15898
9951,7273,6,11,1,9818
4388,4984,21,13,1,31008
4072,4193,3,47,1,5586
230,9386,29,11,1,42826
1936,5827,29,11,1,42274
2576,3571,29,11,1,42242
5840,6710,11,14,1,15924
6652,3695,0,14,1,1044
4564,629,6,11,1,9428
6653,1749,5,13,1,8530
4982,5546,17,11,1,25706
8005,8671,14,11,1,20674
9105,6821,8,11,1,12626
7693,950,6,11,1,9946
7483,2228,13,14,1,18868
230,9755,28,11,1,41745
7175,5140,4,14,1,5776
5294,1808,2,11,1,3971
794,2555,14,11,1,21564
4951,7468,10,14,1,15615
6589,3256,29,11,1,42867
1414,6934,29,11,1,43035
6369,8379,23,11,1,34083
7216,1358,11,11,1,17137
7483,7051,3,15,1,5208
2403,2272,17,11,1,24972
8119,9903,23,11,1,33854
3046,2444,11,13,1,17155
2323,3589,25,12,1,36659
1749,6915,26,11,1,38011
6908,2388,1,32,1,2543
8116,8268,3,11,1,5385
189,1509,1,11,1,2698
1080,1587,18,11,1,27124
3858,4038,9,15,1,14377
816,4427,16,11,1,24463
4564,4975,16,11,1,24345
9155,1919,0,11,1,908
7466,7347,2,14,1,3931
2053,4366,26,11,1,38693
6528,6152,1,14,1,2350
6589,8447,4,13,1,6797
1402,9520,17,15,1,25864
2746,7745,13,11,1,19936
357,9340,28,13,1,40514
7175,7810,4,11,1,7085
3683,3696,19,14,1,28439
3351,5479,20,11,1,29798
7621,8675,22,11,1,32809
3650,5952,16,11,1,24365
556,1572,1,13,1,2642
9739,6915,24,11,1,35855
7216,9000,9,13,1,13686
6335,5070,26,11,1,38777
181,1528,20,11,1,29987
7967,3510,15,13,1,22867
181,8304,16,13,1,24159
1898,2302,2,11,1,3897
5174,3327,4,15,1,6617
6078,9299,14,11,1,21532
3192,867,7,11,1,10674
861,6731,3,14,1,5142
8850,7694,7,11,1,10959
